title,date,content,verified_product,rating,product
SATHEESH,Reviewed in India on 20 September 2021,"Laptop received exactly as per specs. I have opened the package in front of delivery boy based on few -ve reviews. However, I did not have any -ve surprises.
Laptop is giving ~6hrs of working time (non-video / non-games) for my office use. I encountered absolutely zero problems. It's a big thumbs-up from my end.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Pavan,Reviewed in India on 6 June 2021," Writing review after a week of using my beautiful slim light weight laptop.
No need to describe much as I found no cons in this laptop functioning nice no issues till now price might be a bit high but overall I found very nice and handy laptop for all students and study purpose and using software applications running smooth.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Prakash,Reviewed in India on 3 March 2021,"Like:
Booting time is very less.
Light weight
Super fast
Finger touch unlock is super fast

Dislike:
180 hinges are missing
Opening lid is not designed properly, bit difficult to open the lid",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Piyush,Reviewed in India on 9 February 2022,"I have been using the laptop for past few weeks.
(1) best laptop available with the given features at this price.i am a Dell fan and was comparing extensively then finally settled with HP.
(2) finger print senser is awesome. No more typing password and waiting
(3) the look and feel is premium (I got silver one)
(4) the windows and other software setup was effortless and fast
(5) the laptop works seemless for both work and entertainment
(6) MS office was available

Cons
(1) can heat up mildly after an hour of use.
Can easily handle it if you use a laptop stand and give enough ventilation",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Harish,Reviewed in India on 11 September 2021, System turns off automatically in few seconds so poor,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
REDDY SARAN LAL,Reviewed in India on 1 April 2021,"As of now, it's working fast and fingerprint scanner is also quick.

Windows 11 through insider program was downloaded by me and it is working flawlessly. It is surely an upgradable device, nothing to worry about. Wait for an official release of Windows 11 as insider program is a beta. If not, you can also upgrade it right now through windows insider program.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Vivek Kumar,Reviewed in India on 4 August 2021,"Do not purchase any HP, unless you are very sure of. The touch pad makes noise while scrolling or using.
Right click command keeps popping up without having clicked right....

Laptop Technical Team guys confirmed the issue... which is very common in HP.. according to one. Asking for Return",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
RjV,Reviewed in India on 25 May 2021,"Very good laptop, very light weight so can easily care and operate with single hand.

Battery life is okay as of now.

Brightness is also okay not so bright.

Sound disappointed as it’s not that great it’s hardly manageable at this price point.

Overall good laptop.

And yes, type-c port supports charging also so this is something cool 😊",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Dev,Reviewed in India on 12 November 2021,"Laptop bahut hi badhiya fast finger , fast startup withing 2 or 3 second.
laptop comes with window 10 but receive krne ke bad usi din maine window 11 update kr diya tha,
microsoft office for student ka free licence mila jisko activate krna padta hai.
slim light weight laptop,
battery backup thoda jyada hona chahiye tha, small application use krne pr 4 ya 5 hr backup de raha hain 6 hr tk hona chahiye tha.
thoda kamjor product h, screen ko agar thik se handle na kiya jaye to jaldi hi tut jayega.

overall very good product with 66k price.
one day delivery select kiya tha 150rs extra pay karke 24 hr ke andar deliver ho gya tha",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
PM,Reviewed in India on 5 July 2021,The product batter charger arrived defected. There is not enough time to diagnose and react for a return or a replacement and amazon hides behind this fine print not to rpovide any customer support. HP doesnt help with the defect because it was bought from amazon. The worst effect is on us who paid BIG bucks for the below average product from HP and poor customer service from amazon.,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Nilakash C.,Reviewed in India on 27 December 2021,"I have been using this laptop since August, it's very compact and lightweight. The weight distribution is good but you still cannot open the lid with one hand.

The screen is okay not the best I have seen but you can perform day to day task very easily.

Keyboard is quite good, the key travel is nice and the three-level backlight is awesome.

The battery is same as any slim professional laptop, gives 4-5 hrs battery backup in normal use and definitely this number reduces when heavy tasks are performed.

Fingerprint accuracy 8.5/10.

Upgradability is the single ssd that you can swap for more storage and from two- 8gb ram one them is upgradable.

Conclusion, this laptop is a very good performer in the basic to semi-heavy tasks. Due to lack of dedicated graphics card, games are not as smooth they should be but as a professional this device in one of the best.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Siddharth,Reviewed in India on 13 April 2021,"So far, so good.

Things that could've improved:
Screen quality and brightness
Camera
Keyboard tactile feedback
Fingerprint reader",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Vandan Thakkar,Reviewed in India on 1 August 2021,"Battery life is around 6 hrs
Brightness is ok and good about keylit function
Light weight is true it's esay to carry everywhere
Improvement requires heating is quickly so try to minimize it
Esay to use but addition features requires because in same price another company gives additional benifit in that price so try to improve featured because it's costlier but not sense like not included featured and not giving leptop bag with leptop so company gives some bag to carry it
Likewise good yet to be I'm not facing any issue and let's see how smoothly runs in foreseeable future and how's it's quality",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Safamah Takashi,Reviewed in India on 24 August 2021,"Battery life is 7 to 8 hrs. Although if you use heavy apps like chrome, the battery life drains in 6 to 5 hrs. But if you game it drains in 4 hrs.
I like the joint of the laptop it dosnt break easily. It has fingerprint, ssd makes it really smooth.
Its very beautiful.
Speaker is top class.
Packaging was very nice,nicely delivered.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Atul Somoshi,Reviewed in India on 28 November 2021,Don't buy this product as in just 15 days the screen started blurring and one horizontal and vertical line appeared on laptop screen and laptop crashed. I used this laptop only twice for 3 hours and third time it crashed and service is also pathetic it has been 12 days but no one came for HP service yet. Don't waste your hard earned money on thia laptop.,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Thor,Reviewed in India on 9 November 2021,"Super fast laptop ..booting time is few seconds. Good for programming and general work /studies . Can run multiple softwares in parallel . Not recommended for gaming , installed fifa 21 but it is crashing some times during gaming.
Audio system is not that great but display is very crystal clear.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Avishek Saha,Reviewed in India on 2 July 2021,"Amazing laptop. It justify the price tag. Writing this review after a month of use. Sound, display, connectivity, camera, battery backup, battery charging time, back light keyboard, speed is mind blowing. Finger print, alexa works absolutely fine. Design is superb, very much light weight. For office work, college-goers, this laptop is more than perfect. For gamers, I don't know, as I don't play computer games.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
abhishek b.,Reviewed in India on 29 January 2022,"Go for this laptop eyes closed, with this price 16 Gb ram is the best laptop to go for with the premium look and design. Use the laptop stand to maximize the productivity and durable life.

Cons - the screen cannot be rotated 180 degrees so can be problem with using at office with Laptop stand.
Finger sensor is not that great.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Shubham,Reviewed in India on 22 January 2022,"Within four months of purchase this laptop would switch off and refuse to open for days. I took HP support help and they changed motherboard and ram. Within 24 hrs the same issue was repeated and now nobody knows what to do. HP will not replace the laptop as it is now more than 6 months old and as a customer I am stuck.
So if you are me and want to avoid this situation stay away from purchase.",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Sandeep,Reviewed in India on 3 March 2021,"An Amazing product from HP. Laptop was delivered today as promised by Amazon.

A 16GB RAM, Intel i5-11th Gen processor, with 512 GB SSD with IRIS integrated graphics , FHD display, backlit keyboard...what else we need in a laptop which costs less than 65k cost?
Looks premium.

I searched all the ecommerce portals and even visited the stores, couldn't find a 16GB RAM laptop with in 65k budget.

5stars for HP pavilion 14 laptop and 5 stars for Amazon :)",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Narayan Ramalingam,Reviewed in India on 30 January 2022,"The laptop is compact and light. Good bright screen resolution. Perfect size for my requirements for home usage and for my singing. While copying files from my hard drive, the computer kept hanging off and on and gave me trouble . Have been trying to delete old files after transferring to the new computer. Also difficult to get used to the absence of a right click option without a mouse. Overall hence a 4 rating.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
GOUTAM ROY,Reviewed in India on 31 August 2021,"I HAD PURCHASED ON 14.06.21 But from 30.08.21 it is creating problem, Automatically got shut down and restarted after 5 minutes and again restarted. Why I dont know, and I have no warranty card also.

Regards
GOUTAM ROY",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
YOGENDRA TRIPATHI,Reviewed in India on 31 July 2021,"After 4 months of use I found, Sometimes MOUSE touch pad does not work properly. Otherwise everything is okay.

I have made changes in operating syste, windows 10 Pro has been updated over home edition.

Will recommend to all.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 24 November 2021,"I was almost checking several laptops in the price range of 55K - 70K INR and finally took this HP Pavilion 2021 for a great deal. I was initially reluctant in buying this over Lenovo Legion or Ideapad later understood I have done the right thing.

Coming back to the specs and overall review, just one word this laptop is AMAZING and worth buying. The bootup time is just 3 seconds. Intel Core i7 (11 Gen) is mind-boggling and SSD is an added advantage. The camera quality is convincing and the charging speed is okay. MS office students pack is a worthier inclusion and WIN 11 auto-update is top-notch.

The only con I felt in this device is a minute and very milder earth shocks observed in the other bezels (owing to the metal bezels) which is bearable.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Arvins World,Reviewed in India on 4 November 2021," Horrible experiance. First time I bought Laptop from Amazon and really horrible experiance. I ordered Laptop with Win10 but received Win11. After 1-day, Win11 crashed and now not able to Log-in. I have placed replacement request but it's showing some technician will visit to check the issue.
Please check attached Video. You can understand the issue.
I am in really helpless situation.",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Tarun Garg,Reviewed in India on 17 August 2021,"It is a good laptop in this price as compared to other brands. Fast booting. Applications open in a blink of eye. Only thing which HP has in its legacy is heating. It gets heated even with normal working. Screen, speakers everything is better when compared with the same price range laptops of other brands. Charging speed is okay, cannot say fast. Battery holds up for 5-6 hours for normal office work. All in all a good buy.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Abhinanda,Reviewed in India on 4 March 2022,Bought this laptop for personal use after extensive research. Everything works fantabulous only draw back is the scree where an yellowish tint always there. Compared with other hp laptops model but white is not rich it's a mix of yellow. Hp support team doesn't provide a proper help. You have to bare with this scree.,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Gurjeet singh,Reviewed in India on 24 August 2021,"Play Video
 I had seen the specifications and bought this laptop upon checking details this laptop is not 4.2ghz it is only 2.42 ghz. The battery does not last more than 2 hours",Verified Purchase,2,"HP Pavilion 14,11th Gen Intel Core i5"
Harish Kumar,Reviewed in India on 14 November 2021,MS office stops working in one month . Around the same time the refund window expires . Then it is a ping pong between the pathetic support from Amazon customer service ( vishwajit ) and hp . You will never get a resolution except for writing in these forums.,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Mythili,Reviewed in India on 8 December 2021,"There were no issues with the laptop in terms of use/quality of the product. The problem was the software which came with it. We tried to register with a gmail account and we had no idea that an Outlook account was mandatory. Now the home and student edition of Microsoft which we are entitled to, is not accessible and we are unable to use office products. Tried to reach out to customer care for re-registration but received no help and were told to go back to Amazon",Verified Purchase,3,"HP Pavilion 14,11th Gen Intel Core i5"
Atik Shah,Reviewed in India on 28 December 2021,"Review post 1 week of laptop receipt + usage - Compact and very light to carry in ur bag pack without getting back ache, good typing experience along with backlit, processor is just right for optimum office use, extended 2 yr warranty provided by HP makes u stress free (my another lenevo laptop died just 1 week post 1 yr std warranty i didn't buy extended warranty), it has normal and sufficient ports that u need, good web cam, internal mic and beautiful speakers, head phone jack works well (took call using iphone 3.5mm wired headphone and worked perfectly fine for office meet). only issue is when click on date in system tray, it takes a while to load but that's bearable issue and not connected to HP hence fine.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
prasad,Reviewed in India on 8 December 2021,Worst after sales service. Only one HP service centre for whole Bangalore. My screen had become dim suddenly one day. Travelled all the way to the service centre and handed it to them for repair. No response for last 10 days. They do not pick up the call on landline. Mobile is persistently switched off.Horrible service from so called world famous brand,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Rohit T,Reviewed in India on 8 January 2022,"I purchased this laptop using exchange of old HP laptop. I was trying for Mi i7 laptop but at last went for this and I'm really happy as of now with decision. Laptop is very fast and no issue with anything. I wish it could have AMOLED display(which is not possible at this price).
I will put 1 year review for sure in future.
Pease consider this for office/college/daily use. You will not regret.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 16 July 2021,"Not as expected, I received a fault laptop and the model have cooling fan in the bottom it leads to overheat, I really loose the hope on Amazon on electronics item, I already bought a macbook air but it was working for 13 months now I received the HP pavilion laptop with fault,",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
HPCL A/C Aditya Pandey,Reviewed in India on 2 September 2021,"MS Office is not activated. Amazon installation services is useless, the guy didn't have sufficient knowledge. Product is not delivered as promised.",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Venkata Narasaiah Sankarasetty,Reviewed in India on 10 July 2021,"Laptop is working fine so far. Great configuration and look. It fits my need of making my kid attend school and the technical hands I needed to do for my career. No major complaint so far. Battery life also seems good. Only small flaw which you can live with of course is the USB ports are little tight when putting headphones jack and while removing too. It should not be a cause of concern to not but this. Great product and if your budget allows, go for it.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Akhil Patil,Reviewed in India on 26 November 2021,"After one month of use, I'm proud to say This HP product is one of the finest I've ever used. Everything thing is working fine 🙂 Except for camera quality which is not so good for meeting purposes & the heating issues which make the battery drain faster. But the only solution to the heat is to add a fan or two as a cooler or else you can't achieve the best performance . Overall Loved it! You can definitely trust on this one! 😄💯",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Vaibhav,Reviewed in India on 28 June 2021,"The Laptop is fantastic at this price and I second to every 4-5 star rating given to this product

The only thing which I do not find comfortable is the touchpad making click noise while tapping on it
Got a confirmation from HP, that it's by design and not a hardware issue, not sure if anybody else is finding this feature cool or not",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Susruta Samanta,Reviewed in India on 5 June 2021,"I am using it for two months, mainly for work from home and for browsing purpose. I have viewed movies also. finger reader is very fast. battery normal. 4-5 hours capacity. sound is loud though I prefer bluetooth speaker for watching movies on laptop. Overall it fulfills my expectations.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Praveen,Reviewed in India on 1 April 2021,"Performance is really fast
Battery lasts 6 to 7 hours
Display quality excellent
I just loved backlit keyboard
Light weight
Premium look
Blindly go for it",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Santosh,Reviewed in India on 25 June 2021,"Bettery gose to die quickly
And 8% les laptop shut down u can't use les then 8% bettery remain",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Venkateswarlu,Reviewed in India on 9 March 2022,"Productis missing SD card input and not matching with Actual specification.
Rest all are good
Once replaced but still got same config. Since I had an urgent requirement of Laptop on a work didn't changed second time. Could have been maintained the same specification. Not confident.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Sai,Reviewed in India on 11 January 2022,"A laptop with lot of noise,just in it and it starts noising,if you use it heavily the noise will be very heavy and really disturbing
Not sure why this heavy priced decent looking laptop heats and always runs fan,where other brands don't disturb with noise",Verified Purchase,3,"HP Pavilion 14,11th Gen Intel Core i5"
Shristi Gupta,Reviewed in India on 2 September 2021,I see screen gets some straight lines horizontally from time to time and it happens more during charging. Thread like lines. Is it a serious issue bcoz I have received this device just two hours before. Worried about this display issue,Verified Purchase,3,"HP Pavilion 14,11th Gen Intel Core i5"
Dipu Joseph,Reviewed in India on 5 August 2021,"This product is very good for home use - for children's education and for home entertainment like watching movies and also for other normal computing purposes like web browsing, document management etc.

Also, having a 512 GB SSD drive, it boots up really fast.

Aesthetically, it looks very good - and hopefully durable too.

Overall, this hp product seems to be of great quality, although little expensive.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
VIRENDRA CHAVAN,Reviewed in India on 8 December 2021,"Design is quite slick. Boot up time is impressive.
Ethernet port if given could have been useful, while traveling to places where wifi is not available & only LAN connectivity is available.
In description ""Country of Origin"" was mentioned as India.
But on laptop & its box, its mentioned its Made in China.
Seller expected to provide correct information in product description.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
himanshu malik,Reviewed in India on 28 May 2021,"The only thing that i dont like is the heating it produces under the laptop and sometimes it gets heated from top as well i.e area around keyboard.

Other then this i like this laptop. Battery life is around 4-5 hrs minimum if you are continuously working. Design is lit. Its thin and looks cool!",Verified Purchase,3,"HP Pavilion 14,11th Gen Intel Core i5"
sanjay,Reviewed in India on 20 December 2021,"Performance wise the laptop is good. But the screen is bit yellowish compared to other laptop. I contacted HP customer care for this issue. They replied that the screen settings is built-in and nothing can be done to rectify this.
If you can compromise on yellowish screen, you can go with this laptop. Please go for any other company laptop or other model HP laptop if you are looking for good laptop with bright screen",Verified Purchase,3,"HP Pavilion 14,11th Gen Intel Core i5"
Poongodi Suresh,Reviewed in India on 24 December 2021,it crashed in 3 months..after multiple services and replacing almost all parts..still it hangs.. worst part ..no body from hp service center picks the call. There is no customer care number..unbelievable,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Pranav Bhardwaj,Reviewed in India on 16 November 2021,"It's a good product for workspace especially for college students, 6 hr battery life at 60 hz and full high mode, decent camera not too good, nice fingerprint scanner, for high quality game pretty decent (your cooling fan will go crazy and laptop get warm faster)
At the end its a good gadget for fair price for getting your work done",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Sam,Reviewed in India on 27 January 2022,Such a beautiful and light laptop. You can use this for both office and home... It is super fast and even comes with built-in Bluetooth and back-lit keyboard 😍😍😍,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Ishank Gupta,Reviewed in India on 17 July 2021,"In a month, the battery died out. The back has reduced to 3-4 hours and doesn't match company's claim of longer hours. Performance although is fine, no complaints but main concern is battery, which is really unreliable.",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
sourav,Reviewed in India on 18 November 2021,"The price is little high but as we all know good quality and brand cannot be cheap....but the laptop is robust, fast and good built quality. Satisfied...",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Dushyant,Reviewed in India on 15 August 2021,Loved the size and lightweight of laptop. It surely gives premium feel. 512 SSD and 16 gb ram..boosts multitasking..did not face any issue yet. Only thing is don't buy this laptop for gaming as the keyboard keys looks delicate.,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
mahamad asif k,Reviewed in India on 1 October 2021,"Pro's -
Slim, good performance for a developer
Cons
One USB port
One charging slot
-Both are at right side and adjusent so is quite difficult to use mouse and charger.
-Fan is at bottom so can't keep on your lap.
-should have provided extra charging slot at left",Verified Purchase,3,"HP Pavilion 14,11th Gen Intel Core i5"
Johnny Chauhan,Reviewed in India on 29 July 2021,"Some keys are not functioning correctly...when you press @, it prints "". Lot of problems in writing email addresses",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Saibal Roy,Reviewed in India on 23 November 2021,Everything ia good except battery back up and mouse pad area. It is giving maximum 3 hours battery back up. Very much dissatdissatisfied.,Verified Purchase,3,"HP Pavilion 14,11th Gen Intel Core i5"
Vini Kapoor,Reviewed in India on 25 July 2021,"Battery life is very good, touch pad is very responsive, keyboard has 2 settings for backlit lighting. Ports are a little tough in the beginning. Great buy 👌",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Santhosh Kumar K,Reviewed in India on 3 January 2022,"Nothing much to complain after a long review i have made a best choice purchasing this laptop, Just go for it. However get it from an genuine seller.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Srinivasan K,Reviewed in India on 30 June 2021,"Light and sleek laptop. Just as perfect as required for students / working professionals for moderately heavy multi-tasking.
Audio clarity and volume is a big plus
Battery rapidly charges upto 60 and standard charge upto 100
Build quality is awesome and feels sturdy

Any consumer-experience queries are welcome",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Ankit,Reviewed in India on 29 August 2021,"Have a good in size
Have a good in weight
Have a good in speed
Not satisfied with battery life. Also product is going to warm",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Yadlapalli Vasu,Reviewed in India on 8 July 2021,"I brought the laptop recently and disappointed with the overall performance, the Wi-Fi takes lot of time to connect and some times it just disappears.
Keyboard look is pathetic, double click is very hard to press and its not user friendly.",Verified Purchase,3,"HP Pavilion 14,11th Gen Intel Core i5"
Ranjjtsinh,Reviewed in India on 13 July 2021,"I purchased this laptop since three months ago, after using this laptop for more than 3 months i am writing this review. mind blowing laptop, performance and speed excellent. overall performance of this laptop is very good, recommnend for purchase.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
N S,Reviewed in India on 20 February 2022,"Writing this after 1 month of usage. (No games)
With good specs performance is too good. Though battery life is average.
Only 1 USB port and no card reader.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
anurag jain,Reviewed in India on 1 August 2021,"these laptop are good for nothing a pathetic sound and absolute poor battery life.
no point paying them so much for this junk box.",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
PARAMESH...TN,Reviewed in India on 25 February 2022,"Heavy fan noise. OTHER SPECIFICATONS not as per the given details in AMAZON.

Used for engineering college.",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Sumeet kumar,Reviewed in India on 28 July 2021,"Amazon delivery was fast, but this tym packaging was not good, it should be rapped with bubble rapper.
Coming to laptop:
Light weight, smooth keyboard, fast processing.
Observed heating issue some time, looks like plastic body",Verified Purchase,3,"HP Pavilion 14,11th Gen Intel Core i5"
sparshini A N,Reviewed in India on 13 August 2021,"Laptop stopped working and does not power on in just 2weeks of purchase. HP support doesn't replace the system instead will send service engineer to fix it. Never expected such poor service, made a mistake of purchasing the laptop. I want the laptop to be either replaced or would like to return it for refund please.",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Pramod Ghag,Reviewed in India on 28 September 2021,Keypad not proper. Returned the laptop,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Ruhi Surve,Reviewed in India on 7 September 2021,"Great speed, love back lit lights for working in dim light. Good for IT jobs",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 13 June 2021,Awesome laptop along with perfect configuration at this price. However due to its metallic build there might be chances of heating at the right side bottom part so better use laptop stand to stave off heating. Rest all good so go and grab if interested,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Rajnish Rai,Reviewed in India on 8 August 2021,In my opinion it’s worth purchase below 60K ..experience after 15 days is very good.. sound quality and battery support exceptional,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Somnath,Reviewed in India on 10 June 2021,Very good product in this price range . Smooth and light weight. Easy to carry. If any one has the budget he should buy it .,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
siddharth yàdav,Reviewed in India on 18 December 2021," I like performance of this product .
But Same time i will like to tell u

I love this product.🤣🤣🤣",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
David billa,Reviewed in India on 27 August 2021,"Best laptop for students,thank you appario seller, product is very good, and delivered before 1 day of estimated delivery date.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Krishan kumar,Reviewed in India on 21 August 2021, I wasted my money and compain many time but they did not respond.,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Shahina H.,Reviewed in India on 24 July 2021,"I got this at 56k after exchange with my old HP laptop. I must say, it's loaded with all the specifications you would need. It's super fast and boots only in 5-6 seconds. Minor heating issue is there but it's alright, happens with most of the HP laptops. It's surely lightweight and extremely sturdy. Go for it!",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Ankush bansal,Reviewed in India on 8 September 2021,I really dislike this product... Its not much as expected. Build quality is not upto mark. Disappointed with it,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 15 April 2022,Very very bad experience with this laptop.Very very wrost product... don't buy hp laptops frequently got blue screen and blinking.I spend around 70k.Its totally waste ho virtual service very wrost not reply immediately,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 5 July 2021,"This laptop is perfect for me.
The performance is smooth and the design is classy.
Good option if you are looking to buy a device that can handle day-to-day tasks and heavy usage.
HP has hit the ball out of the park when it comes to pricing this laptop.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
suneel,Reviewed in India on 10 April 2021,"Product is real good in terms of processing speed. Also, I would say it's light weight and sleek. Flawless fingerprint scanner.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
😎,Reviewed in India on 19 April 2021,"Perfect Pack. Go for it.
-Charging through type-c only when powered off.
-currently B&O doesn't support headphone",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 15 May 2021,"Amazing product, it's slim and build quality is also good!! Just has little heating issues usual than normal
Overall loved it
Sound quality and heating is a draw back",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
voice133,Reviewed in India on 26 June 2021,"WIth 16 GB of RAM, performance is appropriate for moderate usage.
Overall good build quality.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
G.G,Reviewed in India on 8 February 2022,I bought it for coding and education it does serve the purpose but only just.,Verified Purchase,3,"HP Pavilion 14,11th Gen Intel Core i5"
Mukesh Kumar,Reviewed in India on 11 January 2022,They have updated their SSD to samsung SSD that is very fast. I liked the design and performance. Value for money,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Sreedhar reddy,Reviewed in India on 11 April 2021,"All good for the budget. The laptop built material is not that good. The upper body is shaking when you work in front cooler, of course not a major issue but shows the quality of material. Laptop is super fast but at times it hangs for a second, say one in 25 times. Absolute peach for students.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
G.Johnpaul,Reviewed in India on 15 July 2021,I recently bought HP pavilion Laptop but it is not working ! I don't know what should I do?,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
chandra,Reviewed in India on 25 July 2021,"Look wise laptop is good and the performance for office use is good.

Battery backup is not that much good.

Display quality is good.

Processing speed is good.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Sen Kum Raj,Reviewed in India on 23 October 2021,"After 3 month of purchase and use, the laptop power button and charge indication button blinks and laptop not switching on. This product is waste of money don't go for it.",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Elumalai Kaliyaperumal,Reviewed in India on 24 November 2021,At the time of purchasing laptop I have activated office 2019 home & student pack. Unfortunately it is showing now as copy of this product is used in some other machine. But purchased copy still is in my account.,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Yaswanth.Borra,Reviewed in India on 17 February 2022,"Build Quality was Low, No match for the price.
Processer was good, refresh rate was good, Sound quality was average, Charge time was also High.
Not a good buy, if you want a better battery performance and build quality",Verified Purchase,2,"HP Pavilion 14,11th Gen Intel Core i5"
Sansneha Nagothakar,Reviewed in India on 21 February 2022,"Needs Improvement at graphics level, and battery life but as of now m enough with price and product.
when we get machine with such advance configuration we expect it with perfection and better services included.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 21 June 2021,"Battery life is my only complaint, approx 3 hours when gaming (basic games)

Otherwise amazing speed and performance",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
